rowindex,contract,price_crossing,price_distortion,roll_start,roll_heart,near_minus_next,ctd_last_first,ctd1_percent,delivery_cost,delivery_ratio,squeeze
682,FVU12 Comdty,0.189935989,0.15142329,0.91140597,1,1,1,1,1,1,TRUE
683,FVZ12 Comdty,0.035711035,1,0.145004661,0.170272048,0.819449342,0.057953837,1,1,0.134357178,TRUE
684,FVH13 Comdty,1,0.081811337,1,0.674026398,1,0.061272159,0.558098444,1,0.097879091,FALSE
685,FVM13 Comdty,0.661199516,1,0.745266647,0.197047271,0.180238362,0.160158563,0.157415847,1,0.194671764,TRUE
686,FVU13 Comdty,1,0.953947026,0.09268169,0.651031424,0.012279831,0.602563542,0.832384296,0.151046942,0.101842636,TRUE
687,FVZ13 Comdty,0.843231851,0.736173135,1,0.07205077,1,1,0.735306444,0.691563944,1,TRUE
688,FVH14 Comdty,1,0.041126717,1,0.04157552,0.929760567,0.161922831,0.009613944,0.110296802,1,FALSE
689,FVM14 Comdty,0.823990523,1,0.194291774,0.068841802,0.090087844,0.112347769,0.02608384,1,0.170554306,FALSE
690,FVU14 Comdty,1,0.935899554,1,0.154982889,1,1,0.182987968,0.15218515,0.014730523,TRUE
691,FVZ14 Comdty,0.05864316,0.182365284,0.00361304,1,0.801825382,1,0.084684964,1,0.053014373,FALSE
692,FVH15 Comdty,0.193337881,0.62240255,0.123331554,0.038664018,1,0.128111097,1,0.074242682,0.155829153,FALSE
693,FVM15 Comdty,0.63362768,0.006717194,0.757739918,0.915961814,0.138044938,0.054064634,0.802971782,1,0.011395667,FALSE
694,FVU15 Comdty,0.121419897,0.070696189,0.047329063,0.181320993,0.798566298,0.144040747,1,0.138617728,0.077330212,FALSE
695,FVZ15 Comdty,0.084789106,0.735750475,0.155536394,0.008714327,1,0.774247801,0.111980183,1,1,TRUE
696,FVH16 Comdty,1,0.919209767,0.553032965,0.147607417,1,0.028278677,0.044530669,0.052702694,0.986795894,TRUE
697,FVM16 Comdty,0.583904304,1,0.927716714,0.975211799,0.675329238,0.692763227,0.172140255,0.821967176,0.876033299,TRUE
698,FVU16 Comdty,0.071332596,0.668928181,1,1,0.062604951,1,1,0.004271757,1,FALSE
699,FVZ16 Comdty,0.010088043,0.030735241,1,1,0.055322338,0.075172906,0.023180944,1,0.150942876,FALSE
700,FVH17 Comdty,0.068395199,1,0.978007061,0.001221901,0.144072434,0.070459729,1,0.137425184,0.133408175,FALSE
701,FVM17 Comdty,1,0.052617529,0.071567245,0.580101979,0.080922904,0.991502122,1,0.164401782,0.014523954,FALSE
702,FVU17 Comdty,0.084775059,0.175885138,1,0.061555821,1,0.044425396,1,1,0.081658067,FALSE
703,FVZ17 Comdty,1,0.174951245,0.722839815,0.178085736,1,0.029710006,0.106719374,0.867721352,0.000160768,TRUE
704,FVH18 Comdty,0.054145892,0.019151983,0.872362004,0.725864981,0.035947231,0.182025847,1,0.179104297,0.133674326,FALSE
705,FVM8 Comdty,1,0.872328123,0.985027846,1,0.025825325,0.17588651,0.982649667,0.061771549,0.197661042,FALSE
706,FVU8 Comdty,1,0.050620619,1,1,1,0.644404556,0.110772924,0.091958992,0.112708627,TRUE
707,FVZ8 Comdty,0.083349172,0.724371399,0.939050692,1,1,0.685187801,0.111150147,1,0.063261164,FALSE
708,FVH9 Comdty,0.15495407,0.9224659,0.065358665,0.19877396,1,0.697954726,0.004085703,0.863513005,1,TRUE
709,FVM9 Comdty,0.657692368,1,0.008960791,0.190912772,0.155450787,0.064722674,0.029028795,0.172074958,0.155218631,TRUE
710,FVU9 Comdty,0.594701008,1,0.024177226,0.105976642,1,0.074938836,0.021049926,1,1,FALSE
711,TYH85 Comdty,1,0.763214072,0.730469186,0.015197428,0.021220566,1,0.112827867,0.155544762,0.630257516,FALSE
712,TYM85 Comdty,1,0.719345641,0.174351681,0.136134191,0.143868058,0.010017543,1,0.036586464,0.097908748,FALSE
713,TYU85 Comdty,0.692583702,0.017136343,1,1,1,0.016881401,0.021632811,0.162529319,1,TRUE
714,TYZ85 Comdty,0.969269796,0.012208894,0.193504069,0.731788798,0.037237411,1,1,0.125716236,0.171165784,FALSE
715,TYH86 Comdty,0.904547085,0.60719412,1,0.794143085,0.082618083,0.183987785,0.07375272,0.055057528,0.150120606,FALSE
716,TYM86 Comdty,1,0.112992489,1,0.699870715,0.091383136,0.79418845,0.914828201,1,0.160832142,FALSE
717,TYU86 Comdty,1,0.171052889,0.569239558,0.153200743,1,0.026860911,1,0.000197679,1,FALSE
718,TYZ86 Comdty,0.199402971,0.16857612,0.934883263,0.073843394,0.062509288,1,0.984826692,0.086770537,1,TRUE
719,TYH87 Comdty,1,0.032256904,0.571668353,0.072183284,0.085390109,0.121960892,0.143415559,0.019719961,1,FALSE
720,TYM87 Comdty,0.035154102,1,1,0.666061088,0.047550395,0.09806096,0.146256235,1,0.014491173,FALSE
721,TYU87 Comdty,0.796752455,0.658051725,0.108702032,0.928593314,0.16518896,1,0.721501692,1,0.170580859,FALSE
722,TYZ87 Comdty,0.143253249,0.099710811,0.180640884,0.986752199,0.084251736,0.878546028,1,1,0.001538455,FALSE
723,TYH88 Comdty,0.717548271,0.759707606,0.746576227,0.11643425,1,0.195811177,0.820513734,0.165600046,0.191340394,FALSE
724,TYM88 Comdty,0.719988739,1,0.191110415,0.088144623,0.125843872,0.156135634,1,0.756923394,0.049903044,FALSE
725,TYU88 Comdty,0.69859768,0.103005282,0.120469736,0.716468091,0.078463413,0.155737809,0.039017698,0.670473478,0.088467825,TRUE
726,TYZ88 Comdty,0.141971477,0.147239489,0.16675474,0.749605119,1,0.018554602,1,1,0.061945102,FALSE
727,TYH89 Comdty,0.617260955,1,0.006436649,1,0.744721475,0.038912445,0.173417197,1,1,TRUE
728,TYM89 Comdty,1,0.090661206,0.096352485,0.156476681,0.061876943,1,0.586721422,0.118559255,0.023614314,TRUE
729,TYU89 Comdty,1,0.727972345,0.652087687,0.121366782,1,0.978148206,0.102028186,0.078241835,0.01059466,FALSE
730,TYZ89 Comdty,0.95827696,1,0.875436321,1,0.047245228,0.617259575,0.86987837,0.71678568,0.117139181,FALSE
731,TYH90 Comdty,0.058871204,1,1,1,0.006120494,0.067993719,1,0.13131781,0.174222534,FALSE
732,TYM90 Comdty,0.097657657,1,1,1,0.041144988,1,0.198495741,0.130280604,0.189944519,FALSE
733,TYU90 Comdty,1,0.645585358,0.565717512,0.047512594,1,0.600135737,1,1,0.110645458,FALSE
734,TYZ90 Comdty,0.119268076,0.155833496,0.110845961,0.092039858,0.097876456,0.187564808,0.865355262,0.050575426,1,FALSE
735,TYH91 Comdty,0.197945658,0.71815913,0.112874522,1,0.055106266,0.189833426,0.045130947,0.157172678,1,TRUE
736,TYM91 Comdty,0.837521101,0.002859428,1,0.111081379,0.13605047,0.186175361,0.875680894,0.040748028,1,FALSE
737,TYU91 Comdty,0.012813125,0.005363307,0.0556176,0.08761785,0.102095063,1,0.097168458,1,0.076687958,FALSE
738,TYZ91 Comdty,0.186730779,0.598059566,0.105880497,0.053101268,0.801420083,1,0.069044877,0.073973742,0.910047555,TRUE
739,TYH92 Comdty,0.039402311,0.169819539,1,0.148582708,0.651006796,1,0.008937937,1,0.172643583,FALSE
740,TYM92 Comdty,1,0.080796316,0.06376298,0.160478533,1,0.038620877,0.073131064,1,0.159249538,FALSE
741,TYU92 Comdty,0.836078784,0.10876109,1,1,1,0.095515427,0.697577797,0.052781521,0.147975883,FALSE
742,TYZ92 Comdty,0.141953536,0.848048057,0.080945076,0.149931764,0.008414653,0.973296925,1,0.95945208,0.096060789,FALSE
743,TYH93 Comdty,1,1,1,0.165321095,0.917058977,0.096464632,0.560211691,0.036700324,0.785953123,FALSE
744,TYM93 Comdty,1,0.805834789,0.898730166,1,0.650653905,0.999831275,1,0.029522686,0.708262717,TRUE
745,TYU93 Comdty,0.810505463,1,0.03572174,0.073670537,0.134212101,0.036765476,1,0.172493787,0.071005598,FALSE
746,TYZ93 Comdty,0.872725532,0.014418362,0.188914207,1,1,0.699074391,1,0.72741325,0.638467382,TRUE
747,TYH94 Comdty,0.068320424,1,0.742161843,0.113855542,0.008044691,0.123966706,0.184346367,0.198208025,1,FALSE
748,TYM94 Comdty,0.029273302,0.819227932,0.157036876,0.100507829,1,0.190747399,1,0.088161763,0.718436161,FALSE
749,TYU94 Comdty,0.188309687,1,1,0.592648089,0.07203821,0.173505927,0.194714382,0.187689901,0.11503415,TRUE
750,TYZ94 Comdty,0.058326377,0.099218721,0.136266044,0.108622978,0.867146005,1,1,0.101200701,0.87366011,FALSE
751,TYH95 Comdty,1,1,0.976153012,1,1,0.64966882,0.10029972,1,1,TRUE
752,TYM95 Comdty,1,1,1,0.070522536,1,0.123568264,0.902928778,0.046797175,0.987346677,FALSE
753,TYU95 Comdty,0.072248377,0.068398725,1,0.034477034,0.845834292,0.161333471,1,1,0.851630402,TRUE
754,TYZ95 Comdty,0.00080338,0.933743709,0.158560625,0.565311139,1,0.1348673,0.160575236,1,1,TRUE
755,TYH96 Comdty,1,0.1821411,0.721582738,0.148939365,0.063095815,0.046317257,0.19925363,1,0.079585737,TRUE
756,TYM96 Comdty,0.169515621,0.031451854,1,0.001179005,1,0.083546696,1,1,0.082832049,FALSE
757,TYU96 Comdty,0.149495635,0.809406882,0.173428763,0.010816587,0.58097089,0.103945434,0.710693734,0.09392218,0.070873193,FALSE
758,TYZ96 Comdty,0.191112905,0.184303236,0.189723195,1,0.100235251,0.179347366,0.082025947,1,1,FALSE
759,TYH97 Comdty,0.177104662,0.023516987,0.033904034,0.106951583,0.173107809,1,0.694558321,0.12263093,0.061367726,FALSE
760,TYM97 Comdty,0.115871929,0.190847896,0.031372849,0.124755735,0.988155958,1,0.709329886,0.632681189,0.155705839,FALSE
761,TYU97 Comdty,0.092249396,0.69195018,0.692754014,0.120805894,0.156951326,0.763030183,1,0.164003717,0.162763414,FALSE
762,TYZ97 Comdty,0.987804567,0.012063616,0.178278016,0.107292212,0.008422551,0.113429461,0.066414056,0.083561902,1,FALSE
763,TYH98 Comdty,1,1,0.176048007,0.857787434,0.144545427,0.562649116,0.058449734,0.173301717,0.115312562,FALSE
764,TYM98 Comdty,0.123933889,1,1,1,0.046742853,0.102026774,0.139199914,0.050295268,0.556006386,FALSE
765,TYU98 Comdty,0.98512339,0.909195884,0.045530071,0.919513883,0.620333747,1,0.153552621,0.150161097,1,FALSE
766,TYZ98 Comdty,1,0.01505269,0.939003836,1,0.696763276,0.025234937,0.763913102,0.027034132,1,TRUE
767,TYH99 Comdty,1,1,0.848385161,1,1,0.037862498,0.810893182,0.12564998,0.182443521,TRUE
768,TYM99 Comdty,0.129211052,1,0.781083844,0.115252339,0.667980776,0.169291908,0.716359377,0.013193905,0.155102534,FALSE
769,TYU99 Comdty,0.053594326,0.044154848,0.052494162,0.589197905,0.03972061,0.114133118,0.009837306,0.114896148,0.073023994,FALSE
770,TYZ99 Comdty,1,1,0.662554654,0.062854458,0.148996604,0.805213775,0.018638476,0.08477611,1,FALSE
771,TYH00 Comdty,0.120076373,0.658947988,0.139170643,0.130405365,0.106478858,0.813588981,0.001858138,0.17242906,0.07947754,FALSE
772,TYM00 Comdty,0.181003533,0.073604683,0.104185455,1,0.17862155,0.068251535,0.126657942,0.887553826,1,FALSE
773,TYU00 Comdty,0.156100531,0.13595203,1,0.150420393,1,0.190561136,1,0.004209302,0.167653977,FALSE
774,TYZ00 Comdty,0.103558719,1,1,0.158624631,1,1,0.78370684,0.894343976,0.09056878,FALSE
775,TYH01 Comdty,0.737066437,1,0.028471019,0.15985512,0.892428572,0.065001651,0.709379563,1,1,FALSE
776,TYM01 Comdty,1,0.061150595,0.13543295,0.905384724,0.994654598,0.194368164,0.042260831,1,0.850804488,FALSE
777,TYU01 Comdty,0.012326171,0.558071714,0.070758439,1,1,1,0.975730995,0.90008884,0.044110545,FALSE
778,TYZ01 Comdty,1,0.039322926,1,1,0.009865338,0.037004099,0.12207166,0.087487648,0.699775843,FALSE
779,TYH02 Comdty,0.738171339,0.118914289,1,0.098938241,0.078476889,0.122821265,1,0.089232975,0.12017499,FALSE
780,TYM02 Comdty,0.606084488,1,0.098191363,1,0.168517221,0.851584893,1,0.170386909,0.177618652,FALSE
781,TYU02 Comdty,0.175673741,0.190779097,1,0.127744578,0.092766136,0.107013663,0.116999107,0.675287808,0.046832094,FALSE
782,TYZ02 Comdty,1,0.789724622,0.10965406,0.108480384,0.64356275,1,1,1,0.136310939,FALSE
783,TYH03 Comdty,0.042809467,0.172296775,0.163441382,0.072505714,0.122741906,1,1,0.977420403,0.034110265,FALSE
784,TYM03 Comdty,0.149469252,0.129873118,0.026147721,0.17762297,1,0.056295369,0.054494076,0.093807974,1,FALSE
785,TYU03 Comdty,0.12547083,0.687347772,1,0.568386945,1,0.751031379,1,0.934117959,0.572171882,TRUE
786,TYZ03 Comdty,1,1,1,0.177231973,0.145498271,0.032850609,1,0.964900952,1,FALSE
787,TYH04 Comdty,0.08700404,0.141510878,0.820456117,1,1,1,0.065859191,0.146428041,0.962267677,TRUE
788,TYM04 Comdty,0.177075616,0.789762174,0.080837013,0.047941505,0.067094736,0.674202118,0.103908231,1,0.027943089,FALSE
789,TYU04 Comdty,1,0.124733001,0.15121263,0.033108258,1,1,0.045756916,0.065589495,0.865564844,FALSE
790,TYZ04 Comdty,1,0.055656774,0.648329593,0.033860099,0.003450006,1,0.8990808,0.642577316,0.003068739,TRUE
791,TYH05 Comdty,1,0.012984196,1,0.01662448,0.77862706,1,0.157671422,0.066721768,0.075234095,FALSE
792,TYM05 Comdty,1,0.743794372,0.087505417,0.0679369,0.042491745,1,0.123871901,0.19366706,0.711620822,TRUE
793,TYU05 Comdty,0.903327094,0.064631357,0.053021525,1,0.15080582,0.137890321,0.098904981,0.067704443,0.921418418,FALSE
794,TYZ05 Comdty,0.081825141,0.593909563,0.688283709,1,0.088628647,1,0.152888014,0.139380312,0.991718706,FALSE
795,TYH06 Comdty,1,0.19304671,0.128806646,1,0.076800386,0.084743142,0.073470436,0.159780335,0.926696602,TRUE
796,TYM06 Comdty,0.136094787,1,1,1,0.070754037,0.050262207,1,0.051678433,0.070839647,FALSE
797,TYU06 Comdty,1,0.681969686,0.131683119,0.725390756,0.150969858,1,0.173945451,1,1,FALSE
798,TYZ06 Comdty,1,0.194217123,0.033734896,0.184763684,1,0.135253651,0.800767931,0.117809454,0.022804055,FALSE
799,TYH07 Comdty,0.01400394,1,0.698794114,0.174124517,0.085843482,1,0.949816782,1,1,FALSE
800,TYM07 Comdty,0.020466624,0.066710136,1,0.96005474,0.027371617,0.140310761,0.031778767,0.166369018,0.031009449,FALSE
801,TYU07 Comdty,0.17453437,0.089374341,1,1,0.182496868,1,0.137319871,0.123410848,0.005756009,FALSE
802,TYZ07 Comdty,0.174829905,0.102135052,0.034368467,1,0.95529013,1,1,0.936787963,0.631985924,FALSE
803,TYH08 Comdty,0.111804902,0.097612001,1,1,0.075513096,0.762259753,0.719259094,0.755124623,0.141580375,FALSE
804,TYM08 Comdty,1,1,1,0.189151105,1,0.123053451,0.077666754,1,0.080778553,TRUE
805,TYU08 Comdty,1,1,0.172330194,0.158809334,0.138866216,0.893006549,0.002575319,0.812356665,0.071909016,FALSE
806,TYZ08 Comdty,0.586073894,0.13300638,0.070850277,0.987993987,0.656121064,0.026157422,0.964922872,1,0.16392829,FALSE
807,TYH09 Comdty,0.016115803,0.005817567,1,1,1,1,1,1,0.089338365,TRUE
808,TYM09 Comdty,0.969068089,0.014331612,0.078170349,0.789751519,0.580810349,0.577514144,0.188163071,0.145337873,0.841097141,FALSE
809,TYU09 Comdty,0.984954424,0.12893878,1,0.718518909,0.145744849,0.066336241,0.070490333,0.729494819,0.006872829,FALSE
810,TYZ09 Comdty,0.092727001,0.740016899,0.637920867,0.173463601,0.002904739,0.146460739,0.075868064,0.15372272,0.67502071,TRUE
811,TYH10 Comdty,0.067293635,0.605507731,1,0.156170838,1,0.673940122,1,0.049921967,1,FALSE
812,TYM10 Comdty,0.63244627,1,0.658646332,0.166987147,0.171722971,0.133376313,0.095999349,0.045627295,0.802025574,TRUE
813,TYU10 Comdty,0.171727301,0.81555448,0.588888398,0.640101234,0.917260116,0.012815273,0.071162995,0.021585167,0.864528211,TRUE
814,TYZ10 Comdty,0.079528934,0.026731552,0.183402494,1,1,1,0.605877769,0.199103973,0.06141029,TRUE
815,TYH11 Comdty,1,1,1,1,0.002568998,0.13028836,0.93359447,1,1,FALSE
816,TYM11 Comdty,0.100879488,0.062373376,0.177363512,0.634945823,0.623722076,0.167599031,1,0.108858093,0.074093741,FALSE
817,TYU11 Comdty,1,0.836545539,0.164329878,0.670614489,0.056587532,1,1,0.099306856,0.672882075,FALSE
818,TYZ11 Comdty,0.704096943,0.07459737,0.796884295,0.048885907,0.824831638,1,0.192456209,0.190025851,1,FALSE
819,TYH12 Comdty,1,0.158237938,0.034240754,0.886584064,0.133413997,0.998137573,1,0.606328204,1,FALSE
820,TYM12 Comdty,1,0.144794583,0.139012431,0.039740112,0.00909797,0.711874007,0.125990281,0.679477665,1,FALSE
821,TYU12 Comdty,1,0.148546039,0.029525239,0.096697533,0.180226304,1,1,0.004576775,0.061044778,TRUE
822,TYZ12 Comdty,1,0.105540749,0.634519889,0.630798475,0.577632015,0.862758398,0.085030313,1,0.813198986,TRUE
823,TYH13 Comdty,1,0.060082686,0.083154143,1,0.769396315,0.811506638,0.678717258,1,0.03881118,FALSE
824,TYM13 Comdty,1,0.14319464,0.017513018,0.692634289,0.076589822,0.573679465,0.598668084,0.860075619,1,TRUE
825,TYU13 Comdty,0.031718269,0.032848407,0.108339403,1,0.024444362,0.155419957,0.815952611,0.113447019,0.130076875,FALSE
826,TYZ13 Comdty,0.047323485,0.134576831,0.150573557,0.016481541,1,1,0.669310768,0.010612337,1,FALSE
827,TYH14 Comdty,0.147777259,0.166788364,1,0.059203782,0.195758569,0.17004964,0.05975222,0.182390388,0.156046476,FALSE
828,TYM14 Comdty,1,0.601386219,0.054992098,0.071344113,0.118126369,0.039428491,0.105672938,0.061215694,1,TRUE
829,TYU14 Comdty,0.003469717,0.081870912,0.877700453,1,1,0.180066559,1,0.157196874,0.086218743,FALSE
830,TYZ14 Comdty,0.101937964,1,0.583320376,0.134561754,1,1,1,1,1,TRUE
831,TYH15 Comdty,0.195296115,0.056435917,1,0.117152863,0.73979129,0.159106708,0.145617839,0.034374702,1,FALSE
832,TYM15 Comdty,0.813585556,1,0.004557338,1,0.865101674,0.168223425,0.015948544,0.122149354,0.090546824,TRUE
833,TYU15 Comdty,0.126454097,0.038351377,0.07749618,0.794645841,0.169632084,0.042579833,1,0.090968372,1,TRUE
834,TYZ15 Comdty,0.014747342,0.839895634,0.094281156,0.17018681,1,0.041515555,0.083829837,0.077066526,1,FALSE
835,TYH16 Comdty,1,1,0.196004073,0.013782493,0.147470586,0.81554892,0.137548613,0.676742156,0.009862653,FALSE
836,TYM16 Comdty,1,0.94659626,1,0.832230879,0.142418439,0.131907361,0.929781841,0.103348725,1,TRUE
837,TYU16 Comdty,1,0.752614888,1,1,1,0.08158441,0.183710953,1,1,TRUE
838,TYZ16 Comdty,0.180953047,0.154986326,0.162355622,0.165463838,1,1,0.171284422,1,0.159741989,TRUE
839,TYH17 Comdty,0.09078238,0.994605223,0.00075252,0.130190848,1,0.151325702,0.929234488,0.198219289,0.107976163,FALSE
840,TYM17 Comdty,0.749135143,0.060439778,0.163885593,0.85940012,0.138050657,1,0.73017426,0.725331307,1,FALSE
841,TYU17 Comdty,0.084762518,0.560308101,0.117590404,0.024656095,0.118935717,0.193973329,0.5531982,0.85238901,1,TRUE
842,TYZ17 Comdty,0.83190539,0.051891471,1,0.020194441,0.971642777,0.675305473,1,0.078910696,1,FALSE
843,TYH18 Comdty,0.023800858,1,0.090667864,0.191980686,0.182972928,0.10168684,0.77504684,0.058635401,0.117309279,FALSE
844,TYM8 Comdty,0.123735834,0.770936482,0.14399996,0.149375665,0.105435396,0.15526801,0.748464148,0.021863404,1,FALSE
845,TYU8 Comdty,0.060630447,0.037089725,1,0.159052716,1,0.160294497,0.189250912,0.153386282,1,FALSE
846,TYZ8 Comdty,0.167888084,0.953883685,0.156752987,0.13677672,0.150713974,0.063446817,1,0.156105277,0.021832788,TRUE
847,TYH9 Comdty,0.19112026,0.18975272,0.038155406,1,0.649937337,1,0.061109139,1,0.631295335,FALSE
848,TYM9 Comdty,0.129646686,1,0.12299742,0.182868691,0.028127476,0.092477688,1,0.170739789,0.192878697,FALSE
849,TYU9 Comdty,0.157653009,0.847614356,0.084082951,0.082738949,0.164629738,0.974702354,0.83323335,0.007671915,0.81565941,TRUE
850,USH85 Comdty,0.190848814,1,0.122096754,0.014866967,1,1,0.180291173,0.633238522,0.005140376,FALSE
851,USM85 Comdty,1,0.899542147,0.76477722,1,0.19952116,0.096686866,0.960377805,0.089284062,0.051028619,TRUE
852,USU85 Comdty,1,1,1,0.190653505,0.974364939,0.150191246,0.001504153,0.022217309,0.696192502,TRUE
853,USZ85 Comdty,0.131887457,0.637785819,0.924842875,0.880606945,0.164491639,0.890156983,0.594739951,1,0.982062899,TRUE
854,USH86 Comdty,0.151620522,0.112542284,1,0.080951321,0.92312653,0.774508479,1,1,0.06766981,TRUE
855,USM86 Comdty,1,0.729976957,1,0.184256914,0.171937217,0.068822537,1,1,1,TRUE
856,USU86 Comdty,0.161096554,1,0.04329998,0.121679311,0.04742372,1,0.809401173,0.152959843,1,FALSE
857,USZ86 Comdty,0.044005414,1,0.151362342,0.736080468,0.05392149,0.025449157,1,0.953108471,0.145722387,FALSE
858,USH87 Comdty,0.171888873,0.186372339,0.060676157,0.00670137,0.0725778,0.00207364,0.171641379,0.871866877,0.030118477,FALSE
859,USM87 Comdty,0.187834596,0.809812998,0.10776951,0.063254248,0.163992974,1,1,1,1,TRUE
860,USU87 Comdty,1,1,0.134898302,0.109455849,1,1,0.114128349,0.652663216,0.005869143,FALSE
861,USZ87 Comdty,0.173711625,0.968198991,0.092756502,0.092127471,1,0.045394181,1,1,0.12700954,TRUE
862,USH88 Comdty,0.17067973,1,0.157831894,1,0.021880194,0.040900579,0.645906683,1,0.043212138,FALSE
863,USM88 Comdty,0.048819005,0.086719462,0.005548241,0.033086314,1,0.152193636,1,0.049328945,1,FALSE
864,USU88 Comdty,0.139233424,0.63483977,1,0.127774961,0.192377205,0.14192607,0.154429827,0.161850731,0.756159673,FALSE
865,USZ88 Comdty,0.835910652,1,1,0.144072053,0.703919498,0.074869284,0.178275377,1,1,TRUE
866,USH89 Comdty,0.143426243,0.575961057,0.790288848,0.613063118,0.102477393,0.138492467,0.055117209,1,1,TRUE
867,USM89 Comdty,0.589106755,0.086990903,0.143155056,1,0.116340621,0.924821524,0.182005913,1,0.10982934,FALSE
868,USU89 Comdty,1,0.176020387,0.126810406,0.782422554,1,0.014491264,1,0.867510431,0.138167422,FALSE
869,USZ89 Comdty,1,0.153860668,0.085088573,1,0.116253653,0.199374762,1,0.017027937,0.674797883,FALSE
870,USH90 Comdty,0.12905651,0.944256205,0.116733076,0.115995374,0.05043197,0.991386108,0.011728794,0.103452728,1,TRUE
871,USM90 Comdty,0.064901985,0.084162106,1,1,1,0.01150662,1,0.089990362,0.033000905,FALSE
872,USU90 Comdty,1,1,0.061765342,0.022064757,1,0.918983379,0.176465263,0.185861433,0.789815455,TRUE
873,USZ90 Comdty,1,1,0.896740452,1,1,0.194830386,0.106855305,0.094137031,1,FALSE
874,USH91 Comdty,1,0.099602771,0.184228434,0.772709773,1,0.038013834,1,0.0684556,0.064250918,FALSE
875,USM91 Comdty,0.045218611,0.122770246,0.177400396,0.878837748,1,0.050746701,0.004884985,1,0.005351242,FALSE
876,USU91 Comdty,0.786402937,0.933049027,0.142347693,0.06695515,0.830836615,0.877799179,0.033257848,0.835289252,0.048525765,TRUE
877,USZ91 Comdty,0.634121742,0.154596573,1,0.046262996,0.196345227,1,0.679898471,1,0.092093884,FALSE
878,USH92 Comdty,0.03224587,0.066548379,1,0.046130199,0.031051298,0.570956325,0.002365772,0.015567394,1,FALSE
879,USM92 Comdty,0.088934822,1,1,1,1,0.032934872,1,0.059284575,1,FALSE
880,USU92 Comdty,0.152721657,1,0.167252099,0.066068412,0.191525261,0.745531773,0.1471002,0.105129874,0.775683605,FALSE
881,USZ92 Comdty,0.145237668,0.813568056,1,1,0.138185998,0.189976076,1,0.001757098,0.056281222,FALSE
882,USH93 Comdty,0.137180086,0.093437064,0.813503489,0.590381011,0.018928817,1,0.589346349,0.094453426,0.667816381,TRUE
883,USM93 Comdty,1,1,1,1,0.101013411,0.657260783,0.069762817,0.074871817,1,FALSE
884,USU93 Comdty,0.073412856,0.959673443,0.008802451,0.189271745,1,0.115819139,0.012250286,0.706766498,1,TRUE
885,USZ93 Comdty,0.745284259,0.985996785,0.87179335,0.103984,1,1,0.678161622,0.025567889,0.001518063,TRUE
886,USH94 Comdty,0.038254086,0.089309894,0.162243747,1,0.078623246,1,0.121087865,0.151252598,0.661839562,TRUE
887,USM94 Comdty,1,1,1,0.012015575,0.177196827,0.742191273,0.094281425,1,1,FALSE
888,USU94 Comdty,1,1,0.04138758,0.881703162,0.017117165,0.06889398,1,0.007559791,0.010679173,FALSE
889,USZ94 Comdty,0.561922796,1,0.848451854,0.565184611,0.939820459,0.552078435,0.069706125,1,0.035731884,FALSE
890,USH95 Comdty,0.140604208,0.929845349,0.601402287,0.952783516,1,0.092874216,0.652282943,1,0.085909478,FALSE
891,USM95 Comdty,0.098429235,0.863718433,1,0.05919843,1,0.068044879,0.863928154,1,0.063133439,TRUE
892,USU95 Comdty,0.102050907,0.168920989,0.00892918,1,0.119686739,0.098408262,1,0.658340542,0.034888132,FALSE
893,USZ95 Comdty,0.045720331,0.826418754,0.841434222,0.02755386,0.602830259,0.041238558,0.054609519,0.124697883,0.087665538,TRUE
894,USH96 Comdty,0.815478948,0.684428859,0.007469295,0.018571761,0.162221437,0.030494202,0.986740562,0.861428918,1,FALSE
895,USM96 Comdty,0.833603112,0.789802182,0.949964245,1,1,0.02357084,0.775284908,0.73541278,1,FALSE
896,USU96 Comdty,0.850482429,0.106219066,1,1,0.143182909,0.039112597,1,0.942108301,0.879261451,FALSE
897,USZ96 Comdty,1,0.048638182,0.193619399,1,0.88995928,0.129162212,0.137239078,1,1,FALSE
898,USH97 Comdty,0.914223853,0.080240767,1,0.000309675,0.010017392,0.095046797,1,0.179392325,0.97374072,TRUE
899,USM97 Comdty,0.188539379,0.677023987,0.889068613,0.172882545,0.122177658,0.761967472,0.159113913,0.967725985,0.087070369,TRUE
900,USU97 Comdty,1,0.061971939,0.64437792,0.617578313,0.701125556,0.147354054,1,0.697771241,0.174949156,TRUE
